,沈晓明 简历 - 人民网 地方领导资料库,"
沈晓明，男，1963年5月生，汉族，浙江绍兴人，研究生学历，医学博士学位，研究员、教授，1987年7月参加工作，1984年8月加入中国共产党。

1979.09 温州医学院儿科系儿科专业学习

1984.09 温州医学院儿科系儿科专业硕士研究生学习

1987.07 浙江医科大学附属第一医院住院医师
杜小刚,"杜小刚，1976年出生。   
1995.09--1999.08 南京大学国际金融专业学习；
1999.08--2000.05 南京市鼓楼区宁海路街道工作，
其间:1999.08--1999.09 江苏省委党校选调生培训班学习，1999.10--1999.12 借鼓楼区委组织部工作，2000.02--2000.04 借鼓楼区委办公室工作；
2000.05--2002.03 南京市鼓楼区宁海路街道团工委副书记，
其间:2000.06--2000.08 借南京团市委宣传部工作，2001.08--2002.02 借团中央志愿者行动指导中心工作，2002.03--2003.02 南京市鼓楼区团委副书记；
2003.02--2004.01 南京市鼓楼区团委书记（正处级），
其间: 2008.06    南京大学与荷兰特里赫特管理学院合作办学工商管理专业毕业；
2004.01--2006.02 苏州团市委副书记、党组成员；
2006.02--2006.06 苏州团市委副书记、党组副书记；
2006.06--2011.06 苏州团市委书记、党组书记；
2011.06--2012.03 沧浪区委副书记、代区长；
2012.03--2012.10 沧浪区委副书记、区长；
2012.10--2012.12 姑苏区委副书记、区政府筹备组成员，苏州国家历史文化名城保护区党工委副书记、管委会常务副主任；
2012.12--2013.07 姑苏区委副书记、副区长，苏州国家历史文化名城保护区党工委副书记、管委会常务副主任；
2013.07--2013.08 姑苏区委副书记、副区长，苏州国家历史文化名城保护区党工委副书记、管委会常务副主任，太仓港经济技术开发区管委会主任；
2013.08--2014.01 太仓市委副书记、代市长，太仓港经济技术开发区党工委副书记、管委会主任；
2014.01--2014.12 太仓市委副书记、市长，太仓港经济技术开发区党工委副书记、管委会主任；
2014.12--2015.01 昆山市委副书记、昆山开发区党工委副书记、管委会主任；
2015.01--2015.02  昆山市委副书记、代市长、昆山开发区党工委副书记、管委会主任；
2015.02  昆山市委副书记、市长、昆山开发区党工委副书记、管委会主任。"
徐惠民,"徐惠民，男，汉族，1963年4月生，江苏苏州人，中央党校研究生学历，1987年5月加入中国共产党，1981年7月参加工作。
现任江苏省苏州市委常委、苏州工业园区党工委书记。"
黄棋泰,"黄棋泰，男，汉族，佛山南海人，1963年4月出生，1984年8月参加工作，1993年3月加入中国共产党，党校大专学历，硕士学位。
    现任中共佛山市高明区委副书记、区人民政府党组书记、区长，负责区政府全面工作，主管审计工作。
 
1984.08--1993.12 佛山市农委科员
1993.12--1994.09 佛山市农委生产计划科副科长
1994.09--1995.10 佛山市农委生产计划科副主任科员
1995.10--1998.12 佛山市农委农业科副科长（其中：1996.06--1998.06挂任市农业开发实业总公司副总经理)               
1998.12--2001.07 佛山市农委水产畜牧科科长
2001.07--2002.01 佛山市农业局水产畜牧科科长
2002.01--2003.03 佛山市农业局副局长 
2003.03--2007.07 佛山市高明区人民政府党组成员、副区长
（期间：2004.11--2006.11 华南农业大学在职硕士研究生学习，取得硕士学位） 
2007.07--2007.08 佛山市高明区人民政府党组成员、副区长、荷城街道党工委书记
2007.08--2010.04 中共佛山市高明区委常委，荷城街道党工委书记、区人大常委会荷城街道工作委员会主任
2010.04--2010.06 中共佛山市高明区委常委、常务副区长、区人民政府党组副书记、荷城街道党工委书记、区人大常委会荷城街道工作委员会主任
2010.06--2011.09 中共佛山市高明区委常委、常务副区长、区人民政府党组副书记、区国土城建和水务局党组书记、局长
2011.09—        中共佛山市高明区委副书记、区人民政府党组书记、区长"
梁一波,"梁一波，男，1970年9月出生，江苏张家港人，1992年8月参加工作，1992年5月入党，党校研究生学历。
1992年8月从徐州师范学院化学教育专业本科毕业，先后任张家港市报社记者、团支书，杨舍镇党委办秘书。
1996年11月任杨舍镇农工商总公司副总经理。
1997年11月任张家港市委办公室综合科科长（副科级）。
1998年12月任张家港市委办公室副主任（正科级）、综合科科长。
2000年10月后任张家港保税区管委会办公室主任、机关党工委副书记。
2003年8月任张家港保税区党工委委员、管委会副主任。
2006年6月任张家港市委常委、宣传部长。
2009年4月任张家港市委副书记、宣传部长。
2010年2月任张家港市委副书记、张家港经济开发区党工委书记、杨舍镇党委书记。
2011年10月任吴江市委副书记、代理市长；后任吴江区区长、吴江经济技术开发区管委会主任。
2013年12月，任吴江区委书记、吴江经济技术开发区党工委书记。
2017年1月任常州市政府副市长。"
沈国芳,"沈国芳，男，1964年11月出生，江苏苏州人，1981年9月参加工作，1987年6月入党，党校研究生学历。
历任江苏省苏州市吴中区胥口镇党委书记，吴中区副区长，吴中区委常委、副区长，苏州市政府副秘书长、兼任对口援建绵竹灾后重建前方指挥组指挥长。2010年12月任苏州市经信委主任、党组书记。
苏州市吴江区委副书记、区长，吴江经济技术开发区党工委副书记、管委会主任。
2017年2月，苏州市吴江区委书记，吴江经济技术开发区党工委书记。"
俞杏楠,"俞杏楠，男，1962年生，江苏省苏州市人。
1981年7月参加工作，中共党员，大学本科。
曾任共青团吴县县委书记；
吴县黄桥镇人民政府镇长；
中共吴县市委常委、宣传部部长；
中共苏州市吴中区委副书记，苏州市吴中区人民政府常务副区长；
2006年任中共苏州市吴中区区委副书记、人民政府区长；
2011年2月 任中共苏州市吴中区区委书记
2015年10月 任苏州市副市长、吴中区委书记；
2016年1月5日，吴中区委书记金洁参加苏州市吴中区2016年度“两会”。"
金洁,"金洁，女，汉族，1968年5月生，江苏苏州人，1990年8月参加工作，1997年9月加入中国共产党，大学学历，硕士学位。
现任江苏省苏州市副市长。"
曹后灵,"曹后灵，男，汉族，1963年4月生，江苏苏州人，1981年8月参加工作，1986年10月加入中国共产党，党校大学学历。
现任江苏省苏州市副市长，相城区委书记、相城经济技术开发区党工委书记，太仓港口党工委书记。"
查颖冬,"查颖冬，男，1970年12月出生，江苏张家港人。 1992年8月参加工作。 1991年2月入党，党校研究生学历。
历任相城区委常委、相城经济开发区党工委书记。 
2007.04 历任相城经济开发区党工委副书记、管委会主任（机构升格），苏州市相城区委常委、副区长
2011.06 苏州市相城区委副书记、提名区长候选人
2012.03 苏州市相城区区委副书记、区长
2017.04 苏州市政府党组成员、相城经济技术开发区管委会主任、苏州市对口帮扶铜仁市工作队领队
"
翟晓声,"翟晓声，男，1958年1月生，江苏张家港人，省委党校大学学历，1981年6月加入中国共产党，1976年12月参加工作。
2012年12月13日，苏州市姑苏区第一届人民代表大会一次会议，翟晓声当选姑苏区人民政府区长。
2013年08月，任苏州姑苏区委书记、苏州国家历史文化名城保护区党工委书记。
2016年6月，不再担任姑苏区委书记、常委、苏州国家历史文化名城保护区党工委书记、委员职务。"
翟晓声,"翟晓声，男，1958年1月生，江苏张家港人，省委党校大学学历，1981年6月加入中国共产党，1976年12月参加工作。
2012年12月13日，苏州市姑苏区第一届人民代表大会一次会议，翟晓声当选姑苏区人民政府区长。
2013年08月，任苏州姑苏区委书记、苏州国家历史文化名城保护区党工委书记。
2016年6月，不再担任姑苏区委书记、常委、苏州国家历史文化名城保护区党工委书记、委员职务。"
王庆华,"曾任江苏省苏州市姑苏区区长、苏州国家历史文化名城保护区管委会主任。
2016年6月22日，苏州姑苏区召开全区领导干部会议,宣布：王庆华同志任姑苏区委书记、苏州国家历史文化名城保护区党工委书记，不再担任姑苏区区长职务，免去苏州国家历史文化名城保护区管委会主任职务。
"
王焕清,"王焕清 男，1973年1月出生，广东丰顺人，汉族，1992年6月参加工作，1992年4月加入中国共产党，省委党校研究生学历，管理学博士。
2006年9月至2008年6月任南沙区委常委、办公室主任；
2008年6月至2011年8月任共青团广州市委书记、党组书记；
2011年8月至2011年11月任越秀区委副书记、副区长、代区长；
2011年11月至2015年10月，任越秀区委副书记、区长、区政府党组书记；
2015年10月，任广州越秀区委书记。"
浦荣皋,"浦荣皋，男，江苏省委党校研究生学历，1986年1月加入中国共产党，1982年2月参加工作。现任江苏省苏州市委常委，市政府党组成员、副市长，苏州高新区党工委书记、虎丘区委书记。
1979.09--1982.06 江苏农学院苏州分校专修班农学专业学习；
1982.07--1986 江苏省苏州市农业局办事员；
1986--1992 历任江苏省苏州市政府办公室农业科干部，综合四科秘书、副科长、科长；
1992--1996 先后任江苏省苏州市委办公室正科级秘书、副处级秘书；
1996--1998 江苏省苏州市委办公室副主任；
1998--2001 江苏省苏州市政府副秘书长、市政府办公室党组成员；
（其间：1996.08--1998.12 中央党校经济管理专业本科学习）；
2001.05--2001.06 江苏省太仓市委副书记；
2001.06--2002.04 江苏省太仓市副书记，市政府党组书记、常务副市长；
2002.04月--2002.06 江苏省太仓市委副书记，市政府党组书记、代市长；
（其间：1999.09--2002.06 江苏省委党校政治经济学专业研究生学习）；
2002.06--2004.12 江苏省太仓市委副书记，市政府党组书记、市长兼太仓港经济开发区党工委书记；
2004.12--2005.12 江苏省太仓市委副书记，市政府党组书记、市长兼太仓港经济开发区党工委副书记、管委会主任；
2005.12--2006.03 江苏省太仓市委书记，市政府党组书记、市长兼太仓港经济开发区党工委书记；
2006.03--2006.06 江苏省太仓市委书记、太仓港经济开发区党工委书记；
2006.06--2007.12 江苏省太仓市委书记、太仓港经济开发区党工委书记、太仓港口党工委书记；
2007.12--2010.10 江苏省太仓市委书记、市人大常委会主任兼太仓港经济开发区党工委书记、太仓港口党工委书记；
2010.10--2011.01 江苏省苏州市副市长；
2010.10--2012.07 江苏省苏州市政府党组成员、副市长；
2012.07--2013.02 江苏省苏州市政府党组成员、副市长，苏州高新区党工委书记兼虎丘区委书记（其间：2012.07.01—19 临时主持高新区的全面工作）；
2013.02-- 江苏省苏州市委常委，市政府党组成员、副市长，苏州高新区党工委书记兼虎丘区委书记。"
周旭东,"周旭东，男，1964年12月出生，江苏苏州人，1985年10月入党，1989年7月参加工作，研究生学历，硕士学位，副教授。1986年7月南京工学院无线电系无线电技术专业本科毕业，1989年6月苏州大学工学院无线电物理与无线电电子学专业研究生毕业；
1989年7月起到苏州大学工学院电子工程系工作，历任助教、讲师、副教授、教研室主任。（其间：1995年9月至1996年9月在英国苏萨克斯大学做访问学者。）
2001年6月任苏州市科技局副局长、党组成员；
2002年11月任苏州市发展计划委员会副主任、党组成员；
2005年1月任苏州市科技局局长、党组书记兼知识产权局局长；
2005年7月起兼任高新区管委会副主任；
2011年2月任高新区党工委副书记、虎丘区委副书记，同年3月后任虎丘区政府副区长、党组成员；
2012年7月任高新区党工委副书记、管委会主任，虎丘区委副书记、区政府代区长、党组成员，同年8月任虎丘区政府党组书记；
2013年1月任高新区党工委副书记、管委会主任，虎丘区委副书记、区政府区长、党组书记。"
陈金虎,"陈金虎，男，1967年12月生，江苏句容人。1992年7月参加工作，1987年11月入党，研究生学历。
1985.09 南京师范大学政教系政治教育专业学生；
1989.09 南京师范大学政教系国际共产主义运动专业硕士研究生；
1992.07 江苏省委宣传部讲师团助教、讲师；
1995.09 江苏省政府办公厅机要秘书；
1996.01 江苏省政府办公厅工交处正科级秘书；
1998.05 江苏省政府办公厅秘书四处副调研员；
2000.03 江苏省政府办公厅计划与经贸处调研员（其间：2000.07—2001.08挂职任丹阳市委副书记）；
2002.05 共青团江苏省委青农部部长；
2003.04 共青团江苏省委副书记、省青联主席；
2008.06 无锡市政府副市长；
2012.05 无锡市委常委、市政府副市长；
2012.06 无锡市委常委、政法委书记；
2014.03 无锡市委常委、市纪委书记；
2015.12 无锡市委常委、江阴市委委员、常委、书记、江阴高新技术产业开发区党工委书记。"
陈志英,陈志英，男，1961年4月生，湖南新田人，汉族，1977年参加工作，1984年9月加入中国共产党，上海财经大学统计学专业、中山大学企业管理专业毕业，管理学博士。
张火青,"张火青，男，1963年12月出生，湖北汉川人，汉族，1981年11月参加工作，1996年10月加入中国共产党，学历研究生(武汉水利电力大学河流工程系工程水文与水资源专业)，工学博士，高级工程师。现任增城区委书记。
1979年9月至1981年11月，在长江水电水利学校学习;
1981年11月至1992年9月，任水利部长江水利委员会技术员、助理工程师、工程师(其间：1983年9月至1988年7月，在南京河海大学陆地水文专业学习);
1992年9月至1997年3月，在武汉水利电力大学河流工程系工程水文学及水资源专业研究生学习;
1997年3月至2000年3月，任广州市水利局三防办、科教处主任科员(其间：1999年5月至2000年3月，挂任市水利水电勘测规划设计院副院长);
2000年3月至2001年8月，任广州市防汛防旱防风总指挥部办公室副主任;
2001年8月至2002年1月，任广州市水利局科教规划处副处长;
2002年1月至2003年4月，任广州市科学技术局副局长、党组成员;
2003年4月至2006年9月，任广州市天河区副区长(其间：2003年12月至2006年9月，兼任广州高新技术产业开发区天河科技园管委会党委书记);
2006年9月至2007年3月，任广州市白云区委常委、副区长;
2007年3月至2010年8月，任广州市政府副秘书长、办公厅党组成员;
2010年8月至2010年12月，任广州市黄埔区委副书记、副区长、代区长;
2010年12月至2015年6月，任广州市黄埔区委副书记、区长;
2015年6月至2015年9月，任广州市黄埔区区长;
2015年9月后，任现职。"
沈建,"沈建，男，1963年5月生，汉族，江苏苏州人，大学学历、学士学位，高级工程师，1993年2月加入中国共产党，1984年7月参加工作。
现任宜兴市委书记、宜兴经济技术开发区党工委书记。"
王中苏,"王中苏，1957年10月生，江苏东台人，大学本科学历。历任无锡市科委科技管理科副科长、科长、办公室主任、科委主任助理；
1995年1月任无锡市科委副主任；
2001年4月任无锡市科学技术局副局长；
2003年11月任无锡市新区党工委副书记、管委会副主任、经济发展集团总公司副总经理、无锡高新技术产业开发区管委会副主任（2003年12月明确正处级）；
2004年12月任宜兴市委常委、副市长（正处级）；
2005年6月任宜兴市委常委、副市长（正处级）、中国宜兴环保科技工业园党工委书记（兼）；
2006年1月任宜兴市委副书记、代市长、中国宜兴环保科技工业园党工委书记（兼）；
2006年3月起任宜兴市委副书记、市长、中国宜兴环保科技工业园党工委书记（兼）。
2011年11月，任宜兴市委书记。
2016年7月，不再任任宜兴市委书记。"
张立军,"张立军，1971年7月生，汉族，中共党员，江苏靖江人，大学学历，硕士学位。
现任宜兴市委副书记、宜兴市人民政府市长、党组书记。
主要经历：河海大学学生；
江苏湖山集团公司办公室秘书，建材机械总厂厂长助理，太湖生物工程有限公司副总经理；
江苏湖山集团公司综合管理办公室主任；
无锡市河海疏浚工程队助理工程师；
无锡市防汛防旱指挥部办公室助理工程师，副主任；
无锡市水利局副局长兼办公室主任；
无锡市北塘区副区长，区委常委、组织部部长；
无锡市南长区区委副书记、代区长，区长；
无锡市劳动和社会保障局局长、党组书记；
无锡市人力资源和社会保障局局长、党委副书记；
2012年3月23日，宜兴市第十六届人民代表大会第一次会议选举产生了宜兴市人民政府市长，张立军当选为宜兴市市长。"
张利锋,"一九九五年八月至一九九七年一月在太钢热连轧厂精整车间工作；
一九九七年一月至一九九七年十二月在省体改委企业处 一九九七年十二月至二○○一年一月任省体改委企业处主任科员（期间：一九九八年十二月至一九九九年十二月在灵丘县、兴县担任省委农村工作队队员）；
二○○一年一月至二○○二年三月任省委企业工委干部处主任科员；
二○○二年三月至二○○三年七月任省委企业工委干部处助理调研员；
二○○三年七月至二○○四年五月任省委企业工委干部处副处级组织员；
二○○四年五月至二○○五年十二月任省国资委企业领导人员管理处副处级组织员（期间：二○○四年三月至二○○四年十一月在省委人才办帮助工作）；
二○○五年十二月至二○○七年八月任省国资委企业领导人员管理处正处级组织员（期间：二○○四年十一月至二○○七年八月在省政府办公厅帮助工作）；
二○○七年八月至二○一一年四月任省国资委企业领导人员管理处处长（期间：二○○八年一月至二○○九年三月在省政府办公厅帮助工作；二○一○年三月至二○一○年六月在省委党校第48期中青年领导干部培训班学习）；
二○一一年四月至二○一一年六月任中共晋城市城区区委副书记、晋城市城区人民政府代区长；
二○一一年六月二十九日至二○一三年六月任中共晋城市城区区委副书记、晋城市城区人民政府区长。
二○一三年六月至任二○一三年七月中共晋城市城区区委书记、晋城市城区人民政府区长。
二○一三年七月至二○一六年七月任中共晋城市城区区委书记。"
陆志坚,"陆志坚，男，1968年5月生，江苏无锡人，中央党校大学学历，1990年1月参加工作，1987年1月入党。
现任无锡市锡山区委书记，锡山经济技术开发区党工委书记，无锡锡东新城商务区党工委书记，区委党校校长、区行政学校校长。
1984.11-1990.01 无锡市刘潭纺机厂职工，郊区黄巷乡刘潭村团总支副书记、书记、村委委员、治保主任、民兵营长，刘潭水产养殖场副场长；
1990.01-1995.05 无锡市郊区黄巷乡团委副书记、书记（其间：1992.08 兼任刘潭村党总支副书记；1992.10兼任黄巷乡商业公司副经理、经理、党支部书记）；
1995.05-1996.11 无锡市郊区黄巷乡党委委员，乡商业公司经理、党支部书记，黄巷乡金桥商贸发展总公司总经理（其间：1995.10兼任凤翔公园主任；1993.08-1995.12中央党校函授学院经济管理专业本科班学习）；
1996.11-1998.10 无锡市郊区黄巷乡党委委员、副乡长，乡商业公司经理、党支部书记；
1998.10-1999.12 无锡市郊区扬名乡（镇）党委副书记、乡（镇）长；
1999.12-2001.08 无锡市滨湖区（郊区）山北镇党委书记；
2001.08-2001.10 无锡太湖国家旅游度假区党工委委员、管委会副主任、发展总公司副总经理；
2001.10-2002.08 无锡市滨湖区委常委、无锡太湖国家旅游度假区党工委委员、管委会副主任、发展总公司副总经理、马山镇党委书记；
2002.08-2003.03 无锡市滨湖区委常委、无锡太湖国家旅游度假区党工委副书记、管委会主任、发展总公司总经理、马山镇党委书记；
2003.03-2006.01 无锡市滨湖区委副书记、无锡太湖国家旅游度假区党工委副书记、管委会主任、发展总公司总经理、马山镇党委书记（其间：2004.05免发展总公司总经理职务）；
2006.01-2008.11 无锡市滨湖区委副书记、区长；
2008.11-2009.01 区委副书记、副区长、代理区长，2008.12任区政府党组书记；
2009.01-2009.02 区委副书记，区政府区长、党组书记；
2009.02-2009.06 区委副书记，区政府区长、党组书记，锡山经济技术开发区党工委副书记、管委会副主任，无锡高铁站商务区党工委书记；
2009.06-2012.07 区委副书记，区政府区长、党组书记，锡山经济技术开发区党工委副书记、管委会主任，无锡高铁站商务区党工委书记
2012.07-2012.08 区委书记，区政府区长、党组书记，锡山经济技术开发区党工委副书记、管委会主任，无锡高铁站商务区党工委书记；
2012.08—2013.12 现在 区委书记，锡山经济技术开发区党工委副书记、管委会主任，无锡锡东新城商务区党工委书记，2012.11兼任区委党校校长、区行政学校校长；
2013.12--区委书记，锡山经济技术开发区党工委书记，无锡锡东新城商务区党工委书记，区委党校校长、区行政学校校长。"
秦建孝,"一九八二年九月任晋东南地区电大分校干事、教务科负责人；一九八五年十一月任晋城市委组织部干事；一九八八年十二月任晋城市委组织部副科长；一九八九年十二月任晋城市委办公厅正科级秘书；一九九五年十月任晋城市郊区人民政府副区长；一九九六年十月任泽州县政府副县长（期间：一九九八年一月至一九九九年一月在省经贸委经济运行处挂职副处长）；二ΟΟ三年四月任泽州县委常委、政法委书记；二ΟΟ三年十二月任高平市委常委、纪检委书记，市总工会主席（兼）；二ΟΟ六年六月待安排；二ΟΟ六年九月任晋城市农业局党组书记；二ΟΟ六年十月任晋城市农业局局长、党组书记；二ΟΟ六年十二月任晋城市农业局局长、党组书记、市委农工办常务副主任（兼）；二ΟΟ九年十二月任高平市委副书记、市长；二Ο一一年四月至二Ο一四三月任沁水县委书记；二Ο一四年三月任泽州县委书记。
2014年9月25日，泽州县委书记秦建孝涉嫌严重违纪违法，接受组织调查。
"
吴仲林,"吴仲林，男，汉族，1961年11月出生，江苏无锡人。党校函授教育本科学历，经济师。1980年1月参加工作，1983年8月加入中国共产党。 
1980年1月--1983年11月 先后任江苏省无锡市第九棉织厂工人、技术科科长、织造车间主任；
1983年11月--1984年8月 任江苏省无锡市市郊区广益乡团委书记；
1984年8月--1985年8月 任江苏省无锡市第九棉织厂副厂长；
1985年8月--1986年10月 任江苏省无锡市市郊区广益乡组织委员、党委委员；
1986年10月--1988年12月 任江苏省无锡市市郊区委组织部组织员；
1988年12月--1991年1月 任江苏省无锡市市郊区南站乡组织委员、党委委员；
1991年1月--1992年1月 任江苏省无锡市市郊区南站乡副乡长、党委委员；
1992年11月--1995年10月 任江苏省无锡市市郊区南站乡党委副书记、乡长；
1995年10月--1997年11月 任江苏省无锡市市郊区南站乡党委书记；
1997年11月--1998年12月 任江苏省无锡市市郊区副区长、党组成员；
1998年12月--2001年2月 任江苏省无锡市市郊区委副书记、区委组织部部长兼区委党校校长（期间：1998年3月--1999年3月，到江苏省连云港市灌云县挂职锻炼任副县长）；
2001年2月--2001年4月 任江苏省无锡市惠山区委副书记；
2001年4月--2006年1月 任江苏省无锡市惠山区委副书记、区纪委书记；
2006年1月--2006年2月 任江苏省无锡市惠山区委副书记、副区长、代理区长；
2006年2月--2006年3月 任江苏省无锡市惠山区委副书记、副区长、政府党组书记、代理区长；
2006年3月--2012年7月 任江苏省无锡市惠山区委副书记、区长、党组书记、江苏无锡职教园党工委书记；
2012年7月23日，中共江苏省无锡市惠山区召开全区领导干部大会，会上宣布江苏省委、无锡市委的相关研究决定：吴仲林任无锡市惠山区委书记、提名惠山区人大常委会主任候选人，兼任惠山经济开发区党工委书记；
2012年7月--2012年12月 任中共江苏省无锡市惠山区委书记兼江苏惠山经济开发区党工委书记；
2012年12月28日，中共江苏省无锡市惠山区第三届人民代表大会第二次全体会议上，选举吴仲林为惠山区人大常委会主任；
2012年12月--至今 任中共江苏省无锡市惠山区委书记、区人大常委会主任、党组书记兼江苏惠山经济开发区党工委书记。"
李秋峰,"李秋峰，男，1972年7月生，江苏江阴人。1997年8月参加工作，1992年10月入党，博士研究生学历。现任无锡市惠山区委副书记，区长。
  1990.09 南京化工大学自动控制专业学生、研究生；
  1997.08 宜兴市高塍镇工业公司副经理、镇团委副书记；
  1999.01 无锡市新区经济发展局工作；
  1999.07 无锡市新区党政办公室秘书、主任助理、副主任；
  2001.09 无锡市新区信息产业科技园领导小组办公室副主任、信息产业科技园管理中心常务副主任（主持工作）；
  2002.05 借无锡市委办公室工作（2002.07明确正科级）；
  2002.09 无锡市委办公室综合二处副处长（正科级）；
  2003.04 共青团无锡市委副书记、党组成员；
  2005.06 共青团无锡市委书记、党组书记；
  2007.10 宜兴市委常委、常务副市长（正处级）；
  2011.06 无锡市委副秘书长（正处级）；
  2011.08 无锡市委副秘书长、市委办主任；
  2012.08 无锡市崇安区委副书记、代区长；
  2012.12 无锡市崇安区委副书记、区长；
  2014.01 惠山区委副书记、区政府党组书记；
  2014.02 惠山区委副书记、代区长；
  2015.01 惠山区区长。"
袁飞,"1979年09月，厦门大学物理系物理学专业学习；
1983年08月，南京炮兵学院军事指挥专业学习；
1984年07月，历任步兵第181师炮兵团排长、司令部参谋、连长、炮兵科参谋、副科长、科长；
1996年10月，任武警181师炮兵科科长；
1999年08月，任无锡市计划委员会科技处副主任科员（其间：1998年09月-2000年06月，南京大学国际贸易专业研究生课程进修班学习）；
2000年08月，任无锡市计划委员会电子办副主任科员；
2001年12月，任无锡市发展计划委员会综合处处长；
2004年05月，任无锡市发展计划委员会副主任；
2005年06月，任无锡市发展和改革委员会副主任、党组成员；
2006年01月，任无锡市滨湖区委常委，无锡太湖国家旅游度假区党工委副书记、管委会主任（正处职）；
2008年12月，任无锡市滨湖区委副书记、代区长、区长，无锡太湖国家旅游度假区党工委副书记、管委会主任（正处职）；
2010年10月，任无锡市滨湖区委副书记、区长，无锡太湖国家旅游度假区党工委副书记、管委会主任(正处职)，无锡山水城党工委书记（兼）；
2011年07月，任无锡市滨湖区委副书记、区长，无锡太湖国家旅游度假区党工委副书记、管委会主任，无锡山水城党工委书记（兼）；
2013年02月，任无锡市滨湖区委书记、区长，无锡太湖国家旅游度假区党工委副书记、管委会主任，无锡山水城党工委书记（兼）；
2013年11月，任无锡市滨湖区委书记，无锡太湖国家旅游度假区党工委书记，无锡山水城党工委书记（兼）（其间：2014年01月-2015年12月任滨湖区人大常委会主任）；
2017年02月——2017年8月，任无锡市人大常委会副主任、滨湖区委书记、无锡太湖国家旅游度假区党工委书记。
2017年8月，任无锡市委常委、宣传部部长。
江苏省十三次党代会代表，江苏省十二届人大代表，市十三次党代会代表，十三届市委委员，市十六届人大代表。"
高佩,"高佩，男，1965年4月生，江苏江阴人，大学本科学历，1982年10月参加工作，1985年11月入党。
历任江阴县税务局西石桥税务所璜土税务组征管员；
江阴市顾山镇党委委员；
江阴市委常委、副市长；
无锡市锡山区委副书记、党组书记、区长等职务。
2013年10月任无锡市滨湖区委委员、常委、副书记，提名为滨湖区区长候选人。
2014年1月9日当选滨湖区人民政府区长。
2016年1月任无锡市农业委员会主任。"
王晋峰,"1985.09-1991.03　晋城市检察院工作；
1991.03-1992.03　晋城市伯方煤矿工作；
1992.03-1993.07　晋城市国资局科长；
1993.07-1996.09　晋城市伯方煤矿副矿长（挂职）；
1996.09-1998.08　晋城市经济协作办公室副主任；
1998.08-2002.05　晋城市安全局副局长；
2002.05-2002.05　晋城市安全局调研员；
2002.05-2007.05　晋城市委副秘书长（保留正处级）；
2007.05-2011.05  高平市委委员、常委、副书记（保留正处）；
2011.05-2011.06  中共阳城县委副书记，阳城县人民政府党组书记、副县长、代县长；
2011.06-2014.03 中共阳城县委副书记，阳城县人民政府党组书记、县长；
2014.03-2014.06 中共阳城县委书记，阳城县人民政府党组书记、县长；
2014.06-至今 中共阳城县委书记。"
袁飞,"1979年09月，厦门大学物理系物理学专业学习；
1983年08月，南京炮兵学院军事指挥专业学习；
1984年07月，历任步兵第181师炮兵团排长、司令部参谋、连长、炮兵科参谋、副科长、科长；
1996年10月，任武警181师炮兵科科长；
1999年08月，任无锡市计划委员会科技处副主任科员（其间：1998年09月-2000年06月，南京大学国际贸易专业研究生课程进修班学习）；
2000年08月，任无锡市计划委员会电子办副主任科员；
2001年12月，任无锡市发展计划委员会综合处处长；
2004年05月，任无锡市发展计划委员会副主任；
2005年06月，任无锡市发展和改革委员会副主任、党组成员；
2006年01月，任无锡市滨湖区委常委，无锡太湖国家旅游度假区党工委副书记、管委会主任（正处职）；
2008年12月，任无锡市滨湖区委副书记、代区长、区长，无锡太湖国家旅游度假区党工委副书记、管委会主任（正处职）；
2010年10月，任无锡市滨湖区委副书记、区长，无锡太湖国家旅游度假区党工委副书记、管委会主任(正处职)，无锡山水城党工委书记（兼）；
2011年07月，任无锡市滨湖区委副书记、区长，无锡太湖国家旅游度假区党工委副书记、管委会主任，无锡山水城党工委书记（兼）；
2013年02月，任无锡市滨湖区委书记、区长，无锡太湖国家旅游度假区党工委副书记、管委会主任，无锡山水城党工委书记（兼）；
2013年11月，任无锡市滨湖区委书记，无锡太湖国家旅游度假区党工委书记，无锡山水城党工委书记（兼）（其间：2014年01月-2015年12月任滨湖区人大常委会主任）；
2017年02月——2017年8月，任无锡市人大常委会副主任、滨湖区委书记、无锡太湖国家旅游度假区党工委书记。
2017年8月，任无锡市委常委、宣传部部长。
江苏省十三次党代会代表，江苏省十二届人大代表，市十三次党代会代表，十三届市委委员，市十六届人大代表。"
刘亚民,"刘亚民，男，1963年2月生，江苏宜兴人，研究生学历。现任中共无锡市崇安区委员会书记，崇安区人大常委会党组书记。历任：共青团宜兴市委书记，宜兴市扶风乡（镇）党委书记、人大主席、乡（镇)长；江苏省宜兴陶瓷公司党委书记、总经理；
宜兴市委常委、新疆伊犁地区霍城县委副书记、清水河经济技术开发区党工委书记、新疆伊犁地区行署副秘书长；江阴市政府副市长、江阴经济开发区党工委委员、管委会副主任；江阴-靖江园区党委书记、管委会主任；无锡市环境保护局局长、党组书记。"
